ဓာတ္ပ်က္သည္	v	/dat-pyet-the/suffer-from-stomach-upset.
ဓာတ္ျပား	n	/dat-pyar/record.
ဓာတ္ျပုသည္	v	/dat-pyu-the/react.
ဓာတ္ဘူး	n	/dat-bue:/thermos-flask.
ဓာတ္မီး	n	/dat-mee/electric-light.
ဓာတ္မီးျခစ္	n	/dat-mee-gyit/mechanical.
ဓာတ္မီးပူ	n	/dat-mee-bue/electric-iron.
ဓာတ္ေျမဩဇာ	n	/dat-myay-auzar/chemical-fertillizer.
ဓာတ္မွန္ေရာင္ျခည္	n	/dat-hman-yaun-gye/X-rays.
ဓာတ္ရထား	n	dat-ya-htarr|n.-tramcar;-street-car.
ဓာတ္လိုက္ေသသည္	v	/dat-laik-tay-the/be-electrocuted.
ဓာတ္လိုက္သည္	v	/dat-laik-the/experience-an-electric-shock.
ဓာတ္လုံး	n	/dat-lonn/philosopher’s-stone.
ဓာတ္ေလွခါး	n	/dat-hlay-garr/lift;-elevator.
ဓာတ္ေလွခါးေမာင္းသူ	n	/dat-hlay-garr-maunn-thue/lift-man.
ဓာတ္ေလွ်ာသည္	v	/dat-shaw-the/have-diarrhea.
ဓာတ္သိ	n	/dat-thi/intimate.
ဓာတ္သတၱု	n	/dat-that-tu/mineral.
ဓာတ္အား	n	/dat-arr/electric-power.
ဓာတ္အားစက္ရုံ	n	/dat-arr-set-yon/power-house.
ဓာတ္အိုး	n	/dat-oe/accumulator.
ဓမၼ	n	damma|n.-teachings-of.
ဓမၼ-နၲရယ္	n	/da-man-daye`/danger-to-the-teachings-of-Buddha.
ဓမၼကထိက	n	damma-ka-hti-ka|n.-teacher-of-morals.
ဓမၼတာ	n	damatar|n.-law-of-nature.
ဓမၼတာဝန္	n	dama-tar-wun|n.-pregnancy.
ဓမၼဓိဌာန္	n	/d-a-deik-htan/objectivity.
ဓမၼဓိဌာန္က်သည္	adv	/(v)/da-ma-deik-htan-kya-the/be-objective.
ဓမၼဓိဌာန္ေမးခြန္း	n	/da-ma-deik-htan-maye-gunn/objective-questions.
ဓမၼရုံ	n	/da-mar-yon/community-hall-for-religious.
ဓမၼသာလာ	n	damma-thar-lar|n.hall-for-holding-damma-lectrures.
ဓမၼသတ္	n	dama-that|n.-code-of-laws.
နက်ယ္ေကာင္	n	/ha-gye`gaun/wasp.
နက်ယ္အိမ္	n	/na-gye`ein/mud-cell-of-wasp.
နဂဘာရီ	n	/na-ga-barye/coconut-from-Nicobar-island.
နဂါး	n	/nagarr/dargon.
နဂါးက်စ္	n	/naga-gyit/solid-lava-from-mud-volcano.
နဂါးေငြ့တန္း	n	/naga-ngwayt-dann/the-Milky-Way.
နဂါးပြတ္	n	/naga-bwet/mud-volcano.
နဂို	n	/nago/smething-in-born.
နဒီ	n	/nade/river.
နနြင္း	n	/na-nwinn/sa-nwuin/tumeric.
နနြင္းခါး	n	/na-nwiun-garr/bitter-turmeric.
နနြင္းတက္	n	/na-nwuin-det/turmeric-root.
နပန္းလုံးသည္	v	/na-bann-lonn-the/wrestle.
နပန္းသမား	n	/na-bann-tha-marr/wrestler.
နဖား	n	/na-pharr/dragholes;-eye-of-needle.
နဖားႀကိုး	n	/na-pharr-gyoe/nose-ring.
နဖားႀကိုးတပ္သည္	v	/ha-pharr-gyoe-tat-the/lead-by-the-nose.
နဖူး	n	/na-phue:/brow;fore-head.
နဖူးစာ	n	/naphue:zar/destiny.
နဖူးစည္း	n	/naphue:-zee/headband.
နဖူးေတြ့ဒူးေတြ့	n	/haphue:-dwayt-due:-dwayt/Face-to-face.
နဖူးေရဒူးေရ	adv	/naphue:-yay-due:-yay/general-appearance.
နေဘ	n	/nabay/rhyming-words.
နေမာ္နမဲ့	n	/na-marr-na-me`t/heedlessly.
နမႈနာ	n	na-mue-nar|n.-specimen;-sample;-example.
နမႈနာျပသည္	v	/na-mue-nar-pya-the/exemplify.
နရြဲ(ပင္	adv	/)/naywe`/tree-bearing-plum-like-fruits.
နဝမ	adj	nawama|adj.-nineth.
နဝရတ္	n	/nawarat/nine-precion-stones.
နဝင္းေက်သည္	v	/na-win-kyay-the/be-divisible-by-nine.
နသည္	v	/na-the/be-stupid;-be-dull;-be-a-simpletion.
နာက်င္သည္	v	/nark-yin-the/be-hurt.
နာၾကည္းသည္	v	/nar-kyee-the/feel-bitter.
နာခံသည္	v	/nar-gan-the/obey-an-order.
နာဂ	n	/nar-ga/group-inhabiting-the-north-west-region-of-Myanmar.
နာတာရွည္	n	/nar-tar-shay/chronic-illness.
နာတာလူးပြဲေတာ္	n	/nar-tar-lue:-pwe`dor/Christmas.
နာနာ	n	/nar-nar/thoroughly.
နာနာဘာ	adv	/nar-nar-bar-wa/ghost;evil-spirit.
နာနတ္ေလွ်ာ္	n	/nar-nat-shor/sisal-hemp.
နာနတ္သီး	n	/nar-nat-thee/pine-apple.
နာမ	n	nar-ma|n.-name.
နာမက်န္းျခင္း	n	/na-ma-kyann-gyinn/illness.
နာမဝိေသသန	n	/nar-ma-wit-hay-tha-na/adjective.
နာမည္	n	nar-me`|n.-name.
နာမည္ေကာင္း	n	nar-me`gaunn|n.-good-name;reputation.
နာမည္ႀကီး	n	/nar-me`gyee/well-known-person-or-thing.
နာမည္ခံ	n	/nar-me`gan/figure-head.
နာမည္ဆိုး	n	/nar-me`zoe/notoriety.
နာမည္ထြက္သည္	v	/nar-me`-htwet-the/be-known-as.
နာမည္ေပးသည္	v	nar-me`-paye-the|v.-name;-christen.
နာမည္ပ်က္စာရင္း	n	/nar-me`byet-sayinn/black-List.
နာမည္ပ်က္သည္	v	/nar-me`pyet-the/lose-reputation.
နာမည္မေဖာ္ျပေသာ	adj	/nar-me`ma-phor-pya-thaw/anonymous.
နာမည္မွားေခၚသည္	v	nar-me`hmarr-khor-the|v.-misname.
နာမည္ယူသည္	v	nar-me`yue-the|v.-take-good-name.
နာမည္ရင္း	n	nar-me`yinn|n.-real-name.
နာမည္ဝွက္	n	/nar-me`whet/pseudonym.
နာယက	n	/nar-ya-ka/patron.
နာယူသည္	v	/nar-yue-the/listen-respectfully.
နာရီ	n	/nar-ye/clock;watch;time-hour.
နာရီစင္	n	/nar-ye-zin/clock-tower.
နာရီျပင္သူ	n	/nar-ye-pyin-thue/watch-marker.
နာရီလုပ္သူ	n	/nar-ye-loke-thue/horologist.
နာရီဝက္	n	/nar-ye-wet/half-an-hour.
နာေရး	n	/nary-aye/sorrow-or-death.
နာေရးေႀကာ္ျငာ	n	/nr-yaye-kyor-nyar/obituary-notice.
နာလိုခံခက္သည္	v	/nar-lo-khan-khet-the/feel-impotent-with-rage.
နာလိုသည္	v	/nar-lo-the/welcome-another’s-success.
နာလန္ထျခင္း	n	/na-lan-hta-gyinn/convalescence.
နာလန္ထသည္	v	/na-lan-hta-the/convalesce.
နာလန္ထူသည္	v	/na-lan-htue-the/recover.
နာသည္	v	/1/nar-the/suffer-pain;loss.
နာသည္	v	/2/nar-the/listen-a-sermon.
နား	n	/narr/ear.
နားကေလာသည္	v	/narr-ka-law-the/hate-to-hear.
နားကိုက္သည္	v	/narr-kaik-the/suffer-from-earache.
နားကပ္	n	/na-gat/earring.
နားက်ပ္သည္	v	/nar-kyat-the/relieve-an-earitch-with-a-feather.
နားၾကားလြဲသည္	v	/narr-gyarr-lwe`the/mishear.
နားၾကပ္	n	/na-gyat/stethoscope;-earphone;-hearing-aid.
နားကြင္း	n	/na-gwinn/earring.
နားခါးသည္	v	/nar-kharr-the/hate-to-hear.
နားခံသာသည္	v	/nar-khan-thar-the/be-bearable-to-the-ear.
နားခ်သည္	v	/narr-cha-the/persuade.
နားခ်မ္းသာသည္	v	/narr-chann-thar-the/be-pleasant-to-the-ear.
နားၿငီးသည္	v	/narr-nyee-the/be-tired-of-hearing.
နားစိုက္သည္	v	/narr-saik-the/listen-attentively.
နားစည္	n	/narr-se/eardrum.
နားစြန္နားဖ်ားၾကားသည္	v	/na-zun-na-pyarr-kyarr-the/hear-incompletely.
နားဆြဲ	n	/na-swe`/eardrops.
နားထင္	n	/na-htin/temple.
နားေထာင္သည္	v	/narr-htaun-the/listen.
နားပါးသည္	v	/narr-parr-the/have-sharp-ears.
နားပူသည္	v	/narr-pue-the/nag.
နားေပါက္	n	/narr-bauk/ear-hole.
နားေပါက္သည္	v	/narr-pauk-the/come-to-known.
နားပင္သည္	v	/narr-pinn-the/be-deaf.
နားျပည္ယိုျခင္း	n	/nar-pye-yo-gynin/otorrhoea.
နားျပည္ယိုသည္	v	/narr-pye-yo-the/suffer-from-otorrhoea,-
နားဖာကေလာ္	n	/na-phar-ga-lor/instrument-for-removing-earwax,-
နားဖာေခ်း	n	/na-phar-gyee/earwax;-cerumen,-
နားေယာင္သည္	v	/narr-yaun-the/be-deceived.
နားယဉ္သည္	v	/narr-yin-the/be-used-to-hearing.
နားရင္းအုပ္သည္	v	/na-yuin-oke-the/cuff;box.
နားရိုင္းသည္	v	/narr-yainn-the/be-strange-to-the-ear.
နားရည္ဝသည္	v	narr-yay-wa-the|v.-be-thoroughly-familiar-by-hearing.
နားရြက္	n	/nay-wet/outer-ear-or-pinna.
နားရွက္သည္	v	/narr-shet-the/be-emvbarrassed-by-hearing.
နားရွင္းသည္	v	/narr-shinn-the/understand-clearly.
နားရႈပ္သည္	v	/narr-shoke-the/be-confused-by-hearing.
နားလည္မႈ	n	/narr-le`hmu/understanding.
နားလည္သည္	v	/narr-le`the/comprehend.
နားလွည့္ပါးလွည့္	v	/na-hle`t-pa-hle`t/Deceitfully.
နားလွည့္သည္	v	/narr-hle`t-the/deceive.
နားလွ်ံသည္	adv	/narr-shan-the/hear-over.
နားေဝးသည္	v	/narr-waye-the/be-dull-witted.
နားဝင္ခ်ိုသည္	v	/na-win-cho-the/be-pleasant-to-the-ear.
နားဝင္သည္	v	/narr-win-the/accept.
နားသည္	v	/narr-the/rest;stop-a-while.
နားအူသည္	v	/narr-ue-the/ring.
နားေအးပါးေအး	n	/narr-aye-parr-aye/in-peace-and-quiet.
နားေအးသည္	v	/narr-aye-the/be-undistured.
နားအုံ	adv	/na-on/region-of-the-ear.
နိဂုံး	n	/ni-gonn/conclusion.
နိဂုံးခ်ုပ္သည္	v	/ni-gonn-choke-the/conclude.
နိဒါန္း	n	/ni-dann/introduction;preface;-foreword.
နိဒါန္းပ်ိုးသည္	v	/ni-dann-pyoe-the/introduce.
နိမိတ္	n	/na-meik/omen.
နိမိတ္ျပသည္	n	/na-meik-pya-the/maye-gunn/leading-question.
နိမိတ္ဖတ္သည္	v	/na-meik-phat-the/interpret-omens.
နိယာမ	n	/ni-yar-ma/law-of-nature.
နီကယ္	n	/ne-ke`/nikel.
နီၾကင္ၾကင္	adj	/ne-kyin-gyin/reddish.
နီညိုေရာင္	n	/ne-nyo-yaun/maroon.
နီတာေထြး	n	/ne-tar-htwaye/new-born-baby.
နီတာရဲ	adj	/ne-tar-ye`/of-bold-red-colour.
နီတိ	n	/neti/maxim.
နီပါး	n	/ne-parr/red-dye.
နီျပာတံ	n	/ne-pyar-dan/red-and-blue-pencil.
နီယြန္မီး	n	/ne-yun-mee/neon-light.
နီလာေက်ာက္	n	/ne-lar-kyuak/sapphire.
နီလာပင္	n	/ne-lar-bin/lilac.
နီေသာ	adj	/ne-thaw/red.
နီးကပ္ေသာ	adj	/nee-kat-thaw/near;close.
နီးဂရိုး	n	/nee-garoe/Negro.
နီးစပ္သည္	v	/nee-zat-the/be-likely.
နီးနီးနားနား	n	/nee-nee-narr-narr/vicinity.
နီးပါး	adj	/nee-barr/part.-Nearly.
နုငယ္ေသာ	adj	nu-nge`-thaw/young.
နုထြားေသာ	adj	/nu-htwarr-thaw/big-for-the-age.
နုထြက္ေသာ	adj	/nu-htut-thaw/tender.
နုနယ္ေသာ	adj	/nu-ne`thaw/youthful.
နုပ်ိုေသာ	adj	/nu-pyo-thaw/young.
နုမွည့္ေသာ	adj	/nu-hme`t-thaw/prematurely-ripe.
နူနာေရာဂါ	n	/nue-nar-yaw-gar/leprosy.
နူနာေရာဂါသည္	n	/nue-nar-yaw-gar-the/leper.
နူးညံ့ေပ်ာ့ေပ်ာင္းေသာ	adj	/nue;nyant-pyort-byaunn-thaw/soft;smooth;fire.
နူးညံ့သိမ့္ေမြ့ေသာ	adj	/nue:nyant-thein-mywayt-thaw/gentle.
နူးသည္	v	/nue:the/be-tender.
ေန	n	/nay/the-sun.
ေနကာ	n	/nay-gar/sunshade.
ေနကာမ်က္မွန္	n	/nay-gar-myet-hman/sun-glasses.
ေနေကာင္းသည္	v	/nay-kaung-the/be-in-good-health.
ေနကုန္ေနခမ္း	n	/nay-gon-nay-gann/the-whole-day.
ေနက်ခ်ိန္	adv	/nay-kya-gyein/late-afternoon.
ေနၾကာပန္း	n	/nay-gyar-bann/sunflower.
ေနခိုသည္	v	/nay-kho-the/take-shelter-from-the-sun.
ေနခင္းထိုင္ခင္း	n	/nay-gin-htain-ginn/living-conditions.
ေနျခည္	n	nay-gye|n.-sunbeam;sun-rays.
ေနစားသည္	v	/nay-sarr-the/fade-due-to-the-sun.
ေနစြယ္	n	/nay-zwe/rays-of-the-sun.
ေနဆာ	n	/nay-zar/morning-sun.
ေနဆာလႈံသည္	v	/nay-zar-hlon-the/bathe-in-sunshine.
ေနဆိတ္သည္	v	/nay-zeik-the/be-unmoved.
ေနတက္	n	/nay-det/morning.
ေနထားတက်	v	/nay-htarr-da-gya/In-proper-place.
ေနထီးေဆာင္းသည္	v	/nay-htee-saunn-the/wear-a-halo.
ေနထိုင္မေကာင္းေသာ	adj	/nay-htain-ma-kaunn-thaw/unwell.
ေနထိုင္သည္	adv	/nay-htain-the/live;-settle.
ေနထြက္	n	/nay-dwet/sunrise.
ေနနာရီ	n	/nay-nar-ye/sun-dial.
ေနပါေစ	v	/nay-bar-zay/exp.-Let-it-be;don’t-worry
ေနပူမိသည္	v	/nay-pue-mi-the/suffer-from-heatstroke.
ေနျပသည္	v	/nay-pya-the/expose-to-the-sun.
ေနေျပာက္	n	/nay-byauk/sun-be-.
ေနဖို့ညစာ	n	/nayt-bot-nya-zar/savings-in-reserve.
ေနမထိထိုင္မသာ	adj	/nay-ma-hti-htain-ma-thar/agitatidlly.
ေနၿမဲ	adj	/nay-mye`/as-it-was.
ေနျမင့္ေသာ	adv	/nay-myint-thaw/late-in-the-morning.
ေနရာ	n	/nay-yar/place;location;seat.
ေနရာက်သည္	v	/nay-yar-kya-the/become-settled.
ေနရာခ်သည္	v	/nay-yar-cha-the/put-in-proper-place;-arrange-marriage.
ေနရာတကာ	n	/nay-yar-dagar/everywere.
ေနရာတက်	v	/nay-yar-dagya/Fittingly.
ေနရာထားသည္	adv	/nay-yar-htain-the/respect.
ေနရာထိုင္ခင္း	n	/nay-yar-htain-ginn/accommodation.
ေနရာရွာသည္	v	/nar-yar-shar-the/bother-unnecessarily.
ေနေရာင္	n	/nay-yaunn/sun-shine.sunlight.
ေနရပ္	n	/nay-yat/home;-address.
ေနရိပ္	n	/nay-yeik/shade.
ေနေလာင္သည္	v	/nay-laun-the/be-withered-by-the-sun.
ေနလွန္းသည္	v	/nay-hlann-the/keep-in-the-sun.
ေနလႊဲညစာ	n	/nay-lwe`nya-zar/afternoon-meal.
ေနဝင္	n	/nay-win/sunset.
ေနဝင္ဖ်ိုးဖ်	n	/nay-win-phyoe-bya/dusk.
ေနဝင္မီးၿငိမ္း	n	/nay-win-mee-nyeinn/curfew-order.
ေနသာသည္	v	/nay-thar-the/be-sunny.
ေနသားက်သည္	v	/nay-tharr-kya-the/get-used-to-.
ေနသည္	v	/nay-the/stay;live.
ေနေအးသည္	v	/nay-aye-the/become-cool.
ေနအိမ္	n	/nay-ein/home-house;-residence.
ေန့	n	/nayt/day.
ေန့-ကေလးထိန္းေက်ာင္း	n	/nayt-ka-laye-deinn-kyaunn/dayare-centre.
ေန့ေကာက္	n	/nayt-gauk/daily-wages.
ေန့ေကာင္းရက္သာ	n	/nayt-gaunn-yet-thar/auspicious-day.
ေန့ေက်ာင္းသား	n	/nayt-kyaunn-tharr/day-student.
ေန့ႀကီးရက္ႀကီး	n	/nayt-gyee-yet-kyee/days-of-significance.
ေန့ခင္း	n	/nayt-gin/after-noon.
ေန့ခင္းေၾကာင္ေတာင္	n	/nay-gin-kyaun-taun/broad-day-light.
ေန့ခ်င္း	n	/nayt-gyinn/In-one-day.
ေန့ခ်င္းညခ်င္း	adv	/nayt-gyinn-nya-gyinn/within-a-day.
ေန့ခ်င္းေပါက္	adv	/nayt-gyinn-bauk/Within-a-day.
ေန့ခ်င္းျပန္ခရီး	adv	/nayt-gyinn-byan-kha-yee/one-day-round-trip.
ေန့စား	n	/nayt-zarr/daily-wages.
ေန့စားလိုက္သည္	v	/nayt-zarr-laik-the/work-on-daily-wages.
ေန့ေစ့လေစ့	adj	/nayt-zi-la-zi/parturient.
ေန့စဉ္	n	/nayt-zin/Daily;-everday.
ေန့စဉ္မွတ္တမ္း	adv	/nayt-zin-hmat-tann/l-daily-diary.
ေန့စဉ္ရက္ဆက္	n	/nay-zin-yet-set/Day-after-day.
ေန့စြဲ	adv	/nay-zwe`/date.
ေန့တြက္ကိုက္သည္	v	/nay-dwet-kaik-the/earn-enough-for.
ေန့ေန့ညည	n	/nayt-nayt-nya-nya/Day-and-night.
ေန့ျပန္တိုး	adv	/nayt-byan-doe/daily-interest.
ေန့ျပန္ေပး	n	/nayt-byan-baye/repayment-in-daily-instalment.
ေန့မအားညမအား	adj	/nayt-ma-arr-nya-ma-arr/busy-continuously.
ေန့ျမင္ညေပ်ာက္	n	/nayt-myin-nya-pyauk/impermanence.
ေန့လားညလား	n	/nayt-larr-nya-larr/any-moment.
ေန့လယ္	n	/nayt-le`/midday.
ေန့လယ္စာ	n	/nayt-le`-zar/midday-meal;-lunch.
ေန့ဝက္	n	/nayt-wet/half-day.
နဲ့	v	/ne`t/conj.-With;-and.
နဲ့သည္	v	/ne`t-the/be-loose;
ေနာေက်သည္	v	/naw-kyay-the/know-well.
ေနာ္ဇာပန္း	n	/nor-zar-bann/five-petalled-bell-like-flower.
နံကထိုင္	n	/nan-ka-htain/Indian-sweet-meat.
နံၾကား	n	/nan-gyarr/space-between-ribs.
နံငယ္ပိုင္း	n	/nan-nge-bainn/waist-cloth.
နံေစာ္သည္	v	/nan-sor-the/have-a-foul-smell;-stink.
နံနက္	n	/nan-net/morning.
နံနက္စာ	n	/nan-net-sar/morning-meal.
နံပါတ္	n	/nan-bat/number.
နံပါတ္ကုန္သည္	v	/nan-bat-kon-the/be-oversized.
နံပါတ္တုတ္	n	/nan-bat-doke/police-baton.
နံပါတ္ျပား	n	/nan-bat-pyarr/numberplate.
နံျပား	n	/nan-byarr/Indian-flat-bread.
နံေဘး	n	/nan-baye/side.
နံရံ	n	/nan-yan/wall.
နံရံကပ္စာေစာင္	n	/nan-yan-gat-sar-zaun/wall-newspaper.
နံရံကပ္ပိုစတာ	n	/nan-yan-gat-posatar/wall-poster.
နံရိုး	n	/nan-yoe/rib.
နံ့သာ	n	/na-thar/fragrance.
နံ့သာဆီ	n	/na-tha-se/scented-oil.
နံ့သာနီ	n	/na-than-e/red-sandalwood.
နံ့သာပု	n	/nan-tha-bu/fragrant-plantains.
နံ့သာျဖူ	n	/nan-tha-phyue/white-sandalwood.
နံ့သာေရာင္	n	/nan-tha-yaunn/.-Pale-yellow;-buff.
နိုကိုဥ	n	no-ko-u/knoll-kohl.
နိုဝင္ဘာ	n	/no-win-bar/November.
နို့တစ္	n	/not-tit/notice.
နိုးနိုးနန့္နန့္	adj	/noe:-noe:-nant-nant/In-a-flirtish-manner.
နက္ေက်ာေသာ	adj	/net-kyaw-thaw/deep-shining-black.
နက္ၾကုတ္ေသာ	adj	/net-kyoke-thaw/jet-black.
နကၡတ္	n	/net-khat/stars.
နကၡတ္တၱေဗဒ	n	/net-khat-ta-bay-da/astronomy.
နကၡတ္တာရာျပခန္း	n	/net-khat-tar-yar-pya-gann/planetarium.
နကၡတ္ေမွ်ာ္စင္	n	/net-khat-hmyor-zin/obser-vatory.
နက္ဂတစ္	n	/net-ga-tit/negative-film.
နက္နဲေသာ	adj	/net-ne`-thaw/deep-in-thought.
နက္နက္နဲနဲ	n	/net-net-ne`-ne`/Deeply.
နက္ျပာေရာင္	adv	/net-pyar-yaun/blue-black-colur.
နက္ျဖန္	n	/net-phyan/tomorrow.
နက္ေမွာင္ေသာ	adj	/net-hmaunn-thaw/pitch-dark.
နက္ရႈိင္းေသာ	adj	/net-shainn-thaw/deep;-steep.
နက္ေသာ	adv	/net-thaw/black.
ေနာက္	v	/nauk/prep.-After.
ေနာက္ကလိုက္သည္	v	/nauk-ka-laik-the/follow;-chase.
ေနာက္က်ေသာ	adj	/nout-kya-thaw/late.
ေနာက္က်ိျခင္း	n	/-nauk-kyi-gynin/turbidity.
ေနာက္ေက်ာ	adv	/nauk-kyaw/back.
ေနာက္ေၾကာတက္သည္	v	/nauk-kyaw-tet-the/be-stiff-in-the-back.
ေနာက္ေၾကာင္း	n	/nauk-kyaunn/past-event.
ေနာက္ေၾကာင္းျပန္သည္	v	/nauk-kyaunn-pyan-the/relate-the-past.
ေနာက္ၾကည့္မွန္	n	/nauk-kyi-hman/rear-view-mirror.
ေနာက္ကြယ္	n	/nout-kwe`/back.
ေနာက္ခံ	n	/nout-khan/back.
ေနာက္ခံတီးလုံး	n	/nout-khan-tee-lonn/background-music.
ေနာက္ခိုင္းသည္	v	/nauk-khainn-the/turn-back-on.
ေနာက္ခ်န္သည္	v	/nouk-chan-the/stay-behind.
ေနာက္ေစ့	n	/nouk-sit/occiput.
ေနာက္ဆံတင္းသည္	v	/nout-san-tinn-the/worry.
ေနာက္ဆက္	n	/nout-set/suffix.
ေနာက္ဆက္တြဲ	n	/nout-set-twe`/appendix.
ေနာက္ဆုတ္သည္	v	/nauk-soke-the/retreat.
ေနာက္ဆုံး	n	/nauk-sonn/the-last;-the-end.
ေနာက္ဆုံးေပၚ	n	/nauk-sonn-paw/the-latest.
ေနာက္ဆုံးပိတ္	n	/nouk-sonn-beik/the-last.
ေနာက္ဆုံးသတင္း	n	/nouk-sonn-tha-dinn/stop-press-new.
ေနာက္ဆြယ္	n	/nauk-swe`/the-rear.
ေနာက္တီးေနာက္ေတာက္	n	/nauk-tee-nauk-tauk/nonsense;-tomfoolery.
ေနာက္တစ္ခု	n	/nauk-ta-khu/another;-next.
ေနာက္တန္း	n	/nauk-tann/back-row.
ေနာက္တြင္	n	/nauk-twin/prep-behind.
ေနာက္ထပ္	adv	nauk-htat/once-again.
ေနာက္ေန့	adv	/nauk-nayt/next.
ေနာက္ေနာက္က	adj	/nauk-nauk-ka/Previously;-formerly.
ေနာက္ေနာင္	adv	/nauk-naun/In-future.
ေနာက္ေပၚ	adv	/nauk-por/new.
ေနာက္ပိုး	n	/nauk-poe:/admirer.
ေနာက္ေပါက္	n	/nauk-pauk/new-generation.
ေနာက္ပိုင္း	n	/nauk-pain/back;-rear.
ေနာက္ပိုင္းမေအးေသာ	adj	/nauk-pain-ma-aye-thaw/not-free-from-worry.
ေနာက္ပိတ္	n	/nauk-peik/end;-buttend.
ေနာက္ပိတ္ဆုံး	adj	/nauk-peik-sonn/last.
ေနာက္ပိတ္ဖိနပ္	n	/nauk-peik-pha-nat/shoes.
ေနာက္ၿပီး	n	/nauk-pee/conj.-and-then.
ေနာက္ျပန္	adv	nauk-pyan/back-wards.
ေနာက္ေဖး	n	/nauk-phaye/back;-rear;-stool;-excrement.
ေနာက္ေဖးေခ်ာင္	n	/nauk-phaye-gyaun/kitchen.
ေနာက္ေဖးေနာက္ဖီ	n	/nauk-phaye-nauk-phye/latrine;-water-closet;-lavatory.
ေနာက္ေဖးေလွခါး	n	/nauk-phaye-hlay-garr/backstairs.
ေနာက္ေဖးသြားသည္	v	/nauk-phaye-thwarr-the/pass-stools.
ေနာက္ျဖစ္	n	/nauk-phyit/past-events.
ေနာက္ဘ	n	/nauk-bawa/next-existence.
ေနာက္ဘီး	n	/nauk-beinn/hind-wheel.
ေနာက္မိန္းမ	n	/nauk-meinn-ma/second-wife.
ေနာက္ၿမီး	n	/nauke-mee/tailend.
ေနာက္ၿမီးဆြဲ	n	/nauk-mee-zwe`/lackey.
ေနာက္မွ	n	/nauk-hma/Later.
ေနာက္မွီ	adv	/nauk-hme/back-rest.
ေနာက္ေယာင္ခံသည္	v	/nauk-yaun-khan-the/shadow;-trail.
ေနာက္လာေနာက္သား	n	/nauk-lar-nauk-tharr/progeny.
ေနာက္လိုက္	n	/nauk-laik/follower.
ေနာက္လိုက္ေနာက္ပါ	n	/nauk-laik-nauk-par/entourage.
ေနာက္သို့	n	/nauk-thot/Back-ward.
ေနာက္အိမ္ေထာင္	adv	/nauk-ein-daun/second-marriage.
နင္	pron	/nin/you.
နင္ပဲငဆ	adv	nin-be`-nga-sa/Rudely.
နင္လားငါလား	adv	/nin-larr-ngar-larr/challen-gingly.
နင္သည္	v	/nin-the/choke-in-the-throat.
နင့္	adv	/nint/pron.-Your.
နင့္နင့္သီးသီး	v	/nint-nint-thee-thee/Rudely.
နင့္သီးသည္	adv	/nint-thee-the/be-unbearably-rude.
နင့္သည္	v	/nint-the/be-packed-tightly.
နင္းကန္	n	/ninn-kan/Excessively.
နင္းၾကမ္း	adv	/ninn-gyann/deck-of-bridge.
နင္းကြင္း	n	/ninn-gwinn/stirrup.
နင္းျပား	n	/ninn-byarr/the-down-trodden.
နင္းသည္	v	/ninn-the/tread;-tr-ple.
ေနာင္	v	/naun/In-future.
ေနာင္ၾကည္ေစသည္	v	/naun-kyin-zay-the/teach-a-lesson.
ေနာင္ၾကည္သည္	adv	/naun-kyin-the/learn-a-lesson.
ေနာင္ခါလာေနာင္ခါေဈး	n	/naun-khar-lar-naun-khar-zaye/exp.-Let-the-future.
ေနာင္တ	n	naun-da/repentance.
ေနာင္တရသည္	v	/naun-day-a-the/regret.
ေနာင္ဘ	n	/naun-bawa/future-existence.
ေနာင္ေရး	n	/naun-yaye/the-future.
ေနာင္လာေနာင္သား	n	/naun-lar-nauk-tharr/future-generation.
နိုင္ၾကက္	n	/nain-gyet/combative-cock.
နိုင္ကြက္	n	/nain-gwet/means-to-win.
နိုင္ေျခ	n	/nain-gyay/chance-to-win.
နိုင္ငံ	n	/nain-ngan/sovereign-state;-country.
နိုင္ငံကူးလက္မ=တ္	n	/nain-ngan-gue:-let-hmat/passport.
နိုင္ငံေက်ာ္	adj	/nain-ngan-gyro/well-known.
နိုင္ငံျခား	n	/nain-ngan-gyarr/foreign.
နိုင္ငံျခားေငြ	n	/nain-ngan-gyarr-ngway/foreign-exchange.
နိုင္ငံျခား၌	n	/nain-ngan-gyarr-hnaik/Abroad.
နိုင္ငံျခားေရး	n	/nain-ngan-gyarr-yaye/foreign-affairs.
နိုင္ငံျခားသား	n	/nain-ngan-gyarr-tharr/foreigner.
နိုင္ငံျခားသားကိုမုန္းျခင္း	adv	/nain-ngan-gyarr-tharr-go-monn-gynin/xenophobea.
နိုင္ငံျခားသားကိုမုန္းသူ	n	/nain-ngan-gyarr-tharr-go-monn-thue/xenopho
နိုင္ငံတကာ	adj	/nain-ngan-da-gar/international.
နိုင္ငံတကာဥပေဒ	n	/nain-ngan-dagar-ubaday/international-law.
နိုင္ငံေတာ္	n	/nain-ngan-dor/the-State.
နိုင္ငံေတာ္ဈာပန	n	/nain-ngan-dor-zar-pana/State-funeral.
နိုင္ငံေတာ္တံဆိပ္	n	/nain-ngan-dor-da-zeik/State-Seal.
နိုင္ငံေတာ္သီခ်င္း	n	/nain-ngan-dor-tha-chin/National-Anthem.
နိုင္ငံေတာ္သစၥာေဖာက္မႈ	n	/nain-ngan-dor-thitsar-phauk-hmu/high-treason.
